Id,UserId,MessageContent,Time,Sender,MessageId
ce52918c-b344-4050-917e-30a8d1705692,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 76.00 on 20-Mar-25; GUNJA PRASAD credited. UPI:369627577349. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-20 13:33:37.138+00,AD-ICICIT,a468b522-8730-4d08-8045-c5293303bb69
902bee10-26d9-4fed-9659-f0ed8b57aad4,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 80.00 on 21-Mar-25; AMERENDER VANAM credited. UPI:913640042170. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-21 04:07:29.809+00,AD-ICICIT,7801a19d-0356-4e53-96f1-bb8beec9c40b
4aaa0de3-c9f4-4a34-97d3-8a874498f856,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 72.00 on 21-Mar-25; BUDURI SRISHAIL credited. UPI:282908525000. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-21 13:41:01.577+00,JD-ICICIT,beb5df4a-245d-46a3-9ee5-d6f294394838
4b926509-001e-454c-92aa-aa74c6906cc2,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 899.00 on 21-Mar-25; Dominos Pizza credited. UPI:640302630106. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-21 14:00:48.905+00,JM-ICICIT,d2bb6154-1f2b-4ab2-baf6-2b146833cdd5
40f9ba15-fdd9-4715-9ea5-8f04bdb7bf61,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 30.00 on 21-Mar-25; PRADHAN KUMAR credited. UPI:468938429113. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-21 14:49:54.304+00,AD-ICICIT,9be2c6e5-9c2e-4a91-a1e2-fb1856358eab
7a4a13cb-4121-4cd3-a347-3d535026ba77,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 40.00 on 22-Mar-25; RAJESH REDDY MU credited. UPI:616066931117. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-22 09:49:38.343+00,AD-ICICIT,bcffd4e1-7c68-40a1-a3d1-11aed3fab99d
2f024bfb-30c6-4828-83d5-3ce4641fdad4,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 80.00 on 22-Mar-25; JAKKULA MAHESHW credited. UPI:641464898876. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-22 14:12:36.898+00,JX-ICICIT,ccaa330f-c455-4b11-9606-9a68d61eb7a3
cd99178c-16bb-4fdd-9b8d-f63384b2cf16,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 30.00 on 22-Mar-25; JAKKULA MAHESHW credited. UPI:334214740302. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-22 14:29:58.412+00,AD-ICICIT,502c6a4f-01d4-47df-a995-4f3925945d02
d19a317a-21f5-4cf2-ac6c-2cc55f29025d,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 110.00 on 22-Mar-25; MADHU KUMARI credited. UPI:391658227909. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-22 14:49:08.586+00,AD-ICICIT,5723f81c-f060-44e6-b680-d86f34879d9f
38ca5bd5-2177-4717-9df9-42d62784c363,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 76.00 on 24-Mar-25; LAVUDYA THARUN credited. UPI:403794388508. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-24 03:53:26.623+00,AD-ICICIT,a613d09b-df4e-4640-8727-2e0d7e47f90c
11e422b0-5914-4fbc-a351-0aec6205710e,fe568ddc-c0f7-448f-8f80-5e17045947d4,"Dear Customer, Acct XX789 is credited with Rs 194.32 on 24-Mar-25 from Magicpin. UPI:544907254848-ICICI Bank.",2025-03-24 08:52:50.468+00,AD-ICICIT,28bcd113-ac0b-4d07-acfc-094e9283d1e7
f06df49d-cd95-4908-a1f9-03e5aad94496,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 66.00 on 24-Mar-25; Eslavath Shanke credited. UPI:117569557259. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-24 13:28:01.751+00,AD-ICICIT,132bae59-bc44-4095-bd15-6da39a544fce
ff481eca-ac42-4c62-951a-f7e25dcfb615,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 102.00 on 25-Mar-25; ESLAVATH SRINU credited. UPI:096828770312. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-25 04:19:18.517+00,AD-ICICIT,8d11e495-3afc-4e93-ab37-13ed8894206b
b5894c6e-1829-45ff-be5a-0d85bba6dffd,fe568ddc-c0f7-448f-8f80-5e17045947d4,A/c *0186 Credited for Rs:194.32 on 25-03-2025 13:03:07 by Mob Bk ref no 508408297683 Avl Bal Rs:2256.43.Never Share OTP/PIN/CVV-Union Bank of India,2025-03-25 07:33:17.724+00,JD-UNIONB,891c58e5-aff0-48d0-accf-c3bae67e895d
651fd2ed-f227-4817-b088-39ecf0ba9c4a,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 65.00 on 25-Mar-25; NARIGE RAMPRASA credited. UPI:915056508165. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-25 11:52:10.392+00,JD-ICICIT,efd1cc48-b6a0-42f3-9f97-74ef23c11ee3
68c18933-956a-4905-ac56-9a5f5118b2dc,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 30.00 on 25-Mar-25; RAJESH REDDY MU credited. UPI:158003667379. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-25 15:56:59.126+00,JM-ICICIT,c49ec443-2b01-4f5a-a723-baf0359bb818
b2d5218d-ccac-4713-9db2-2bc11528850c,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 80.00 on 26-Mar-25; Shivarathri Sar credited. UPI:869032169738. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-26 03:26:58.232+00,JD-ICICIT,482132c2-22e6-4054-b138-2f4a4408ff46
d7964608-c56d-4187-ae0b-0f7b7619d39c,fe568ddc-c0f7-448f-8f80-5e17045947d4,UPI LITE top-up amounting to Rs 70.00 is successful. Your ref no. is 508613419445-ICICI Bank.,2025-03-26 18:36:28.882+00,JD-ICICIT,6cd3f397-1fa8-49da-942f-6f2b87581074
7ea714ff-c2c4-49dc-825c-dc0fa779b01b,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 75.00 on 27-Mar-25; Mr C Ramesh credited. UPI:791623991647. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-27 03:38:26.764+00,AD-ICICIT,66f37216-1df4-4b6e-bdcf-1c60975928ef
382adc89-1a82-44c3-88f3-871257422dda,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 65.00 on 27-Mar-25; C Ganesh credited. UPI:074323989549. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-27 13:55:16.782+00,AD-ICICIT,436856ab-47dd-4978-8a9e-ceab15791f6e
7cc9e849-52ab-4795-9dd3-575929ee12a6,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 84.00 on 28-Mar-25; PUTTA RAMAKRISH credited. UPI:365065000766. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-28 03:47:19.076+00,AD-ICICIT,7a9d0667-9a89-4b4c-b55e-7cb1d45dc5f7
1a4d19e9-3f20-4f6a-84ce-e5b30d383cb6,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 65.00 on 28-Mar-25; RATHULAVATH SRI credited. UPI:808974190687. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-28 13:29:57.885+00,AD-ICICIT,a2afdffa-fc36-409c-be14-8a100a37353e
272cdb35-8c2a-4e85-90e2-36a0adc5b3fe,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 65.00 on 28-Mar-25; RATHULAVATH SRI credited. UPI:808974190687. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-28 13:31:36.3+00,AD-ICICIT,fa47229b-92ad-4af8-9d35-b7907725cf15
68baee06-ab09-4ba7-8903-ff8a7236657e,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 30.00 on 29-Mar-25; RAJESH REDDY MU credited. UPI:083627602561. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-29 06:14:17.285+00,AD-ICICIT,5aad1eac-0b82-4d05-af89-8b0c99b1a1d7
0b0dbd46-a9de-4a19-b299-29d9b711f98c,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 15.00 on 29-Mar-25; JAKKULA MAHESHW credited. UPI:953950346313. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-29 14:47:42.338+00,JD-ICICIT,3219237f-c748-446d-a83b-8be1ec8026ac
8fedd82e-f4e2-4479-b1c1-aa42149962b0,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 90.00 on 29-Mar-25; RAJESH REDDY MU credited. UPI:021546604124. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-29 14:54:08.174+00,AD-ICICIT,c204c493-398a-4ef4-a400-d9d0abfa30ca
a642eb15-07c2-4e6b-aa73-bceeac99f56b,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 72.00 on 31-Mar-25; Mr R SAIDULU credited. UPI:030576155805. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-31 04:22:44.51+00,JX-ICICIT,8d820e3f-e5d8-4b27-bed2-373fa2a56917
01d21c18-b91d-44b3-aaf7-df6671b5d157,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 58.00 on 31-Mar-25; RAVI THUDUPU credited. UPI:111614748435. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-03-31 13:04:09.55+00,JX-ICICIT,3415ef03-2544-4fb4-98f2-db87b4f8fc6a
2eae2a37-541a-4924-9fa4-9053dbe011d3,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 88.00 on 01-Apr-25; KURVA VENKATAIA credited. UPI:545747915826. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-01 03:54:29.164+00,JD-ICICIT,d6139de1-b5fc-4d66-9218-1cefed5734e9
7b505d2b-7988-4b69-8f57-7a132563a00e,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 91.00 on 02-Apr-25; M Mohan credited. UPI:603159521207. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-02 03:50:24.066+00,AD-ICICIT,30f4b071-e614-4aa3-ace9-3238c4ed4210
93a9b3de-176e-4c76-9e1f-4fde5afedfbf,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 187.32 on 02-Apr-25; Magicpin credited. UPI:569957745303. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-02 06:43:19.28+00,AD-ICICIT,201f2711-3daf-4645-a35f-e3c9eb236426
d20fd5de-9c83-4ff8-93a0-57b4aa3ea59d,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 67.00 on 02-Apr-25; Uppari Mohan credited. UPI:324817600608. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-02 14:20:51.492+00,JD-ICICIT,27b5d39d-e756-4278-ae08-4a910990b236
13254a2b-342c-4b6d-8dc0-1af592f5eb49,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 250.00 on 02-Apr-25; Right Mobile Wo credited. UPI:698099034821. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-02 15:40:27.538+00,AD-ICICIT,96cd7943-a78a-4617-9aaa-c69f3870ca38
2ac5581e-c91c-4e74-aaa8-6d1e2881590b,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 128.00 on 03-Apr-25; VADDE HANMANTHU credited. UPI:251452076889. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-03 04:05:08.587+00,AD-ICICIT,baccacef-4bb8-4ef9-909b-bea935b3ff7f
8598fe38-5ee9-4597-b2e3-762f22581ab0,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 128.00 on 03-Apr-25; VADDE HANMANTHU credited. UPI:251452076889. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-03 04:05:23.979+00,AD-ICICIT,36abe0b3-969a-4315-938f-3989d70af941
3e6142cc-2b1d-4db9-87e7-904367ab0d74,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 110.00 on 03-Apr-25; RAMAVATH NAREND credited. UPI:689768819035. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-03 13:51:48.893+00,JM-ICICIT,95b6fb57-b8f5-4b9e-980d-498901cfd776
7df2b52f-c37f-4074-9f4f-b682d3367292,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 97.00 on 04-Apr-25; Pallapu Yallaia credited. UPI:398716340475. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-04 04:05:47.979+00,VA-ICICIT,93cd2310-07cb-406f-b7f6-bbfdf7505d0c
794f1319-f351-4c3e-aa69-a651053fb00d,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 83.00 on 04-Apr-25; NATTALA SRISAIL credited. UPI:303539879948. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-04 14:06:09.025+00,VA-ICICIT,ecce4263-45f9-4506-8239-0abdb386303f
2fff308b-1aa5-4e91-84e6-43b90bff0810,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 31.00 on 05-Apr-25; MUDHANGULA KUMA credited. UPI:125678416562. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-05 07:47:03.207+00,JD-ICICIT,9aef5ba3-1832-4964-99d2-1fc1aa3734fc
31dd6c22-079d-48c9-a73b-4bbc17b7df51,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 20.00 on 05-Apr-25; PADDGOLLA MAHES credited. UPI:819702280094. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-05 08:55:32.608+00,VA-ICICIT,a41dfab1-dc71-49f3-8412-f385c2dbf7d5
d1e599fb-9a4c-420e-910d-755a1a48f313,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 27.00 on 06-Apr-25; MEKALA VISHNU V credited. UPI:632488383773. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-06 15:10:21.501+00,AD-ICICIT,6d5002fb-93cb-4f54-841d-b8b73067dd61
aa75de64-d5ae-4494-a408-d2005a9faa81,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 45.00 on 06-Apr-25; DE NAASTA FOODS credited. UPI:828312072504. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-06 18:07:49.615+00,VA-ICICIT,48769013-5ca6-4c65-85c5-3a331ed88621
65f6ff1b-fbfe-453f-bc53-0bcd3dd27848,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 87.00 on 07-Apr-25; MUDAVATH SRINIV credited. UPI:883616183541. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-07 04:13:51.168+00,AD-ICICIT,a8dee4e8-ff2b-4515-96c3-34db58d2b4ca
f6ba4bd7-0dc7-423c-94be-e509e166c1c2,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 75.00 on 07-Apr-25; V RAJKUMAR credited. UPI:789674861759. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-07 13:40:41.949+00,AD-ICICIT,7487ad54-43f1-45d9-b2fe-964f928881d5
7d823ff8-5c9f-4009-823f-5ed2d6c1dcf0,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 80.00 on 07-Apr-25; DE NAASTA FOODS credited. UPI:453299633115. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-07 14:01:45.706+00,AD-ICICIT,a28e96f4-4617-4a96-a9a8-122e02bd9690
db4585c3-6340-4247-bf8f-e5558012f41f,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 94.00 on 08-Apr-25; AMUGAVATH MANYA credited. UPI:966813847806. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-08 04:10:36.596+00,AD-ICICIT,49a3a6a6-e88e-4685-b3cd-3b372eeae198
1e8f88fd-2d9a-42ec-bde3-fa9a74756319,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 98.00 on 09-Apr-25; BOSU SRINU credited. UPI:973755631339. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-09 04:34:37.228+00,VA-ICICIT,c2b9ec0e-3416-4ef4-99bc-a4353d4b13c7
cf7a601f-f3a1-45b7-b0f9-b4d59f405be8,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 104.00 on 10-Apr-25; VAKITI JAYA RAM credited. UPI:923739297548. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-10 03:57:53.817+00,AD-ICICIT,36a64f74-76ed-400a-84d4-0481f702d98b
48e8a450-0ac9-4eac-b464-1aa21f2b3c8f,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 86.00 on 10-Apr-25; KOTI NAYAK credited. UPI:026496801372. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-10 13:59:21.696+00,VA-ICICIT,06b87707-bc47-42eb-ba82-3bace9348316
96cc2fb7-621e-43c5-b468-63d9ec02df86,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 210.00 on 10-Apr-25; DE NAASTA FOODS credited. UPI:187220029999. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-10 14:58:52.208+00,VA-ICICIT,784ec8e1-0360-40e0-a978-53b6450dac39
51e0fc75-44a2-4840-8daf-876f21ead5a9,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 110.00 on 10-Apr-25; LUMBARAM PRAJAP credited. UPI:022039462791. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-10 15:29:29.695+00,VA-ICICIT,d3cc5399-800a-4125-9181-0ba050dd80ec
28aa18b9-d6f8-448a-90c3-c56b3dc928b8,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 98.00 on 11-Apr-25; THIRUPATAIAH AN credited. UPI:809250417234. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-11 04:08:30.541+00,AD-ICICIT,380dd430-c554-4171-989b-e98bbaff0bff
16fb6f25-413f-4658-ba2b-0ed200ae6efe,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 30.00 on 11-Apr-25; RAJESH REDDY MU credited. UPI:137146903684. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-11 13:34:15.274+00,VA-ICICIT,2e47fbbc-2059-483f-9939-72649b03ac32
0bb70ee7-f07b-4bcb-beb1-7275b7745db7,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 265.00 on 11-Apr-25; karachi bakery  credited. UPI:152393240158. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-11 13:51:46.505+00,VA-ICICIT,6de0225d-412c-48e5-9904-29355556f932
75ac3b7a-f503-421f-bd39-464129ac0db6,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 140.00 on 11-Apr-25; FB CAKES credited. UPI:167326695931. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-11 13:56:42.459+00,VA-ICICIT,de047ff2-c6ba-4a03-8359-412226470085
9e8501b4-ab7f-48c3-b5d9-886e7d2595f4,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 248.00 on 12-Apr-25; Swiggy credited. UPI:945440820948. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-12 08:53:17.501+00,VA-ICICIT,26065cff-ef92-441e-bd0c-76c7caf6a2dc
39e3b07f-afdd-4519-9b7c-da8ac9b73765,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 220.00 on 12-Apr-25; Mr Brijesh Kuma credited. UPI:546851971168. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-12 16:15:59.592+00,VA-ICICIT,e198845f-311f-44a6-afde-b40a0b0a7959
ffa03193-674d-4038-9050-ddaa8ea065e4,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 150.00 on 12-Apr-25; EMANI SAI THANU credited. UPI:546876988216. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-12 17:41:32.315+00,VA-ICICIT,5990b22b-6f28-4916-998f-9fd33d72242a
40fda41a-6b8d-493b-a135-f449a4b759ac,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 200.00 on 13-Apr-25; R ABHISHEK REDD credited. UPI:411660261949. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-13 13:09:51.955+00,VA-ICICIT,0a9b93d8-31e5-46dd-9b78-accea3bee703
79d512f4-aba9-47a9-933d-8f62429ff06d,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 478.00 on 13-Apr-25; Ratnadeep Super credited. UPI:599027640643. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-13 14:33:50.273+00,VA-ICICIT,e49d246f-c62f-4b9e-9cc7-2d0439b1c6a2
19992f01-783b-4cc8-96fe-ea255d5b9e12,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 1.00 on 14-Apr-25; zeptonow credited. UPI:510411430839. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-14 03:05:55.998+00,AD-ICICIT,8168a74a-8de7-444c-a6d3-77b25cc38e5f
2a2f49ef-257e-40e2-ae3c-2d3a9e8204ab,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 86.00 on 14-Apr-25; Mr V RAHUL credited. UPI:036387451474. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-14 03:46:28.632+00,AD-ICICIT,b7ed4d05-1bc0-4e20-87a7-ffd93a97444a
b95dd435-0ed6-4a36-bf27-8827ea4193c0,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 100.00 on 14-Apr-25; SHAIK SHAMMY credited. UPI:073054166966. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-14 14:59:54.408+00,VA-ICICIT,51a103d8-f515-4684-8d9e-c2bc8adf2a77
b6777d25-afb0-41d0-92d2-0d7a05c270d3,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 159.00 on 14-Apr-25; ZEPTONOW credited. UPI:510431386655. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-14 16:33:47.582+00,AD-ICICIT,60999c06-a0f9-491c-9bb3-53fec0d24010
eeaf39ad-5dec-4b93-892b-626b1329c87b,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 176.32 on 15-Apr-25; Magicpin credited. UPI:547181426387. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 06:58:14.735+00,AD-ICICIT,2ab21a40-4bfb-4f83-90ad-30c6ec52eb7c
cb47e6db-ca02-415b-aa88-d8a6a4d7faad,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 220.00 on 15-Apr-25; SWIGGY credited. UPI:763159035895. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 07:34:18.588+00,VA-ICICIT,925f3550-c69c-4dca-86a6-1a4f20d5e269
f92a3f18-88ba-48b8-960d-bb1013deb631,fe568ddc-c0f7-448f-8f80-5e17045947d4,"Dear Customer, Acct XX789 is credited with Rs 176.32 on 15-Apr-25 from Magicpin. UPI:510504871304-ICICI Bank.",2025-04-15 07:36:15.551+00,AD-ICICIT,210763a0-e42d-4321-9808-4000e6089c58
16eb3cda-cf0e-42b4-960d-a93a585bc525,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 74.00 on 15-Apr-25; C CHENNA REDDY credited. UPI:780531955293. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 12:53:59.735+00,VA-ICICIT,ff4d9f73-e90a-4185-acf9-e0b1bae8e679
0f39509e-8bca-4024-bf4b-b513eef588f1,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 115.00 on 15-Apr-25; DE NAASTA FOODS credited. UPI:684477120806. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 14:30:39.48+00,VA-ICICIT,869763da-786c-4dcf-8b70-dda8693a7358
0e0037db-58da-49e7-b829-647905c23424,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 15.00 on 15-Apr-25; DE NAASTA FOODS credited. UPI:681521623019. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 14:45:05.498+00,AD-ICICIT,866c9dcb-a3cb-477b-a14c-1bc56ec00a0c
6c6171dc-da52-411d-b557-af9e4b6b8487,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 60.00 on 16-Apr-25; MATTEPALLY CHAN credited. UPI:522034363553. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-15 18:38:07.874+00,AD-ICICIT,9c224ebd-4de1-4bbd-89bd-7d7ddf6c52f1
d7f42e20-0de3-49b0-b142-616b8739336c,fe568ddc-c0f7-448f-8f80-5e17045947d4,ICICI Bank Acct XX789 debited for Rs 220.00 on 16-Apr-25; GAJALAKSHMI ENT credited. UPI:870836453175. Call 18002662 for dispute. SMS BLOCK 789 to 9215676766.,2025-04-16 03:45:43.339+00,AD-ICICIT,27d4794b-44ff-4f73-b346-3f08adde9aca
